id,product_id,customer_name,rating,title,comment,verified,created_at
"2171dbbf-6cfd-46eb-a220-4fd4e33fb500","19a9dd64-b011-44ed-b627-3347d950e1c4","Declan Flynn","5","Perfect size","Puncture-resistant tyres have lived up to the name. Several months of daily use, zero flats. Impressive.","true","""2025-07-06T19:55:21.812Z"""
"a8297410-68f2-48ce-8d09-9c030d037501","19a9dd64-b011-44ed-b627-3347d950e1c4","Mei Park","5","Perfect size","The LCD display is clear and easy to read in all conditions. Love being able to monitor speed and battery at a glance.","true","""2025-09-15T19:55:21.812Z"""
"ee3d490b-8099-446a-a067-e4980abf1a83","19a9dd64-b011-44ed-b627-3347d950e1c4","Chen Lee","5","Perfect for daily use","My colleagues have been asking about it constantly. Two have already bought one based on my recommendation.","false","""2025-09-17T19:55:21.812Z"""
"e28d0776-84f3-4cae-af45-e60d5aba0528","19a9dd64-b011-44ed-b627-3347d950e1c4","Mihai Horvath","4","Fantastic range","Perfect for my train commute. Folds small enough that it doesn't bother other passengers during rush hour.","true","""2025-09-02T19:55:21.812Z"""
"9661ed44-c843-4857-890b-1dfd23094043","19a9dd64-b011-44ed-b627-3347d950e1c4","Rashid Farouk","5","Highly recommend","The bell is louder than expected - in a good way! Pedestrians actually hear it first time.","true","""2025-07-07T19:55:21.812Z"""
"bd2fdd03-5e8d-48a4-8c4d-a12d83550210","19a9dd64-b011-44ed-b627-3347d950e1c4","Samuel Morgan","5","Folds up nicely","Surprisingly agile despite the weight. Easy to navigate through tight spaces and park conveniently.","true","""2025-06-09T19:55:21.812Z"""
"18920d0d-5f39-44b3-9d49-d97e42aafa1a","19a9dd64-b011-44ed-b627-3347d950e1c4","Emma Hughes","5","Happy commuter here","Surprisingly quiet motor. My old Electric bike sounded like a lawnmower. This one is almost silent - very refined.","true","""2025-07-22T19:55:21.812Z"""
"da807426-0a84-46d2-86de-fae600956341","19a9dd64-b011-44ed-b627-3347d950e1c4","Seren Jones","5","Best investment I've made","The LCD display is clear and easy to read in all conditions. Love being able to monitor speed and battery at a glance.","true","""2025-06-10T19:55:21.812Z"""
"7bdaf8c7-797f-4ece-a7db-b9453fbf14df","19a9dd64-b011-44ed-b627-3347d950e1c4","Ella Collins","5","Exceeded all expectations","Exactly as described on the website. No nasty surprises. What you see is what you get, which is refreshing.","false","""2025-09-25T19:55:21.812Z"""
"3b97b83b-c7b3-4756-b6a0-4820b124da4a","19a9dd64-b011-44ed-b627-3347d950e1c4","Pavel Volkov","5","Absolutely brilliant purchase","Rain hasn't been an issue. Everything is well-sealed and continues working perfectly. Confidence-inspiring in all weather.","true","""2025-08-28T19:55:21.812Z"""
"c35f7cfb-b330-4eae-96fb-1ca904638097","a1cc9357-0251-4e7f-b302-dc7f4e6476c3","Amara Osei","5","Sturdy and reliable for daily use","Using this for school runs and shopping trips. The rear rack is perfect for my pannier bags and the bike handles the extra weight without any issues. The hydraulic disc brakes are reassuring when carrying a full load. Kids love seeing mum on her ""cool bike""!","true","""2025-11-05T00:00:00.000Z"""
"97cd995c-04e2-4230-9202-4e23d82696be","a1cc9357-0251-4e7f-b302-dc7f4e6476c3","Tom Williams","4","Great all-rounder Electric bike","Mainly use it for trail riding at weekends. The 75Nm torque makes climbing hills feel effortless. Battery life is excellent - did a 50km ride and still had 40% left. Would give 5 stars but wish it came with mudguards as standard.","true","""2025-10-29T00:00:00.000Z"""
"9a75d22e-8db0-457c-8e39-9a18e80c5ccb","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Declan Kennedy","5","Battery life is amazing","The LCD display is clear and easy to read in all conditions. Love being able to monitor speed and battery at a glance.","true","""2025-09-13T19:55:21.863Z"""
"cd589df3-eae8-4e40-b327-bd9064682a78","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Kenji Kim","5","Love everything about it","The hinges feel solid with no play. Despite folding, it rides like a regular bike - no flex or wobble whatsoever.","true","""2025-11-19T19:55:21.863Z"""
"cb082a5e-5e51-420d-955b-c7f5215367ad","a1cc9357-0251-4e7f-b302-dc7f4e6476c3","Fatima Hassan","5","Changed my daily routine","Never thought I'd enjoy cycling until I got this. The motor assistance gives me confidence to tackle routes I'd never attempt before. Using it for my 6-mile commute daily and loving every minute. The fast charging means it's always ready when I need it.","true","""2025-10-21T00:00:00.000Z"""
"06f48a9c-8c6c-4893-9880-26508e4290ea","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Angus Fraser","5","Top-notch product","The craftsmanship is evident. Welds are neat, paint is flawless. This is a bike built to last.","true","""2025-10-23T19:55:21.863Z"""
"322e24f9-40ee-413b-96d4-e840cc0256f3","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Zara Singh","5","Outstanding value","This has paid for itself already in saved train fares. The financial case is compelling even before health benefits.","true","""2025-11-23T19:55:21.863Z"""
"63fc6682-709c-445e-b8d7-176963cc8511","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Hassan Farouk","5","Good for longer rides","The craftsmanship is evident. Welds are neat, paint is flawless. This is a bike built to last.","true","""2025-07-09T19:55:21.863Z"""
"07976bc1-963b-4960-a735-75c591753ab7","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Yasmin Nassar","5","Superb engineering","The hinges feel solid with no play. Despite folding, it rides like a regular bike - no flex or wobble whatsoever.","true","""2025-09-14T19:55:21.863Z"""
"8a5853b0-a014-43ba-a7e7-2dc824d9a28f","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Cian Doyle","5","Folds up nicely","Kickstand is sturdy and reliable. Bike stays upright on any surface. Simple but essential feature that works perfectly.","true","""2025-09-10T19:55:21.863Z"""
"4a1dc4bc-69cd-4391-ae65-a8883ee37eb0","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Amina Al-Sayed","3","Solid and reliable","The craftsmanship is evident. Welds are neat, paint is flawless. This is a bike built to last.","true","""2025-11-11T19:55:21.863Z"""
"f7a2d452-7c2d-4845-a248-b839bb992f81","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Nia Oluwaseun","5","Love the design","The weight is well-balanced. Easy to manoeuvre despite being heavier than a standard bike. Handles beautifully.","false","""2025-05-30T19:55:21.863Z"""
"0a88659c-be45-4767-b1da-6e2e24bdbf1d","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Jabari Ogunleye","5","Game-changer for my commute","Stores under my desk at work. Saves paying for cycle parking and keeps it safe. Unfolding is just as quick.","true","""2025-06-21T19:55:21.863Z"""
"6523a25a-3c23-499f-8774-0e4008544c43","a1cc9357-0251-4e7f-b302-dc7f4e6476c3","Ryan Murphy","5","Solid build, smooth ride","Third ENGWE bike I've owned and they keep getting better. This EP-2 3.0 is the smoothest yet. The torque sensor integration is seamless. Using it for Just Eat deliveries and weekend adventures. Would recommend to anyone looking for a versatile folding Electric bike.","true","""2025-10-15T00:00:00.000Z"""
"dcffb007-582b-4ab7-bf8d-995bc6fcff43","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Keira Reid","4","Great for hills","Folding mechanism is brilliant. Takes literally 15 seconds. No fumbling or forcing required - just clicks into place.","true","""2025-09-15T19:55:21.863Z"""
"8aaf02ed-ad99-4256-b15d-12a818609480","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Olivia Mitchell","5","Folds up nicely","Can fit in the boot of my hatchback easily. Opens up possibilities for weekend rides in the countryside.","true","""2025-07-09T19:55:21.863Z"""
"a57534d7-3f22-4a99-a498-e6df567fc30a","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Ethan Edwards","4","Better than expected","Customer support answered all my pre-purchase questions promptly. Made the buying decision much easier.","true","""2025-08-03T19:55:21.863Z"""
"3da887b8-3147-4736-9f50-2b4953b47b8c","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Ji-Hoon Yamamoto","5","Superb engineering","Surprisingly agile despite the weight. Easy to navigate through tight spaces and park conveniently.","true","""2025-09-12T19:55:21.863Z"""
"57713145-fe1c-49b0-ba29-301b462a0d78","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Nia Boateng","5","Very impressed","Lights are bright and effective. Battery powers them without draining noticeably. Feel confident riding in darker months.","true","""2025-08-20T19:55:21.863Z"""
"c29464e6-0dbb-4fb1-8f33-ec49480ae9d1","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Ji-Hoon Li","4","Responsive and smooth","Stores under my desk at work. Saves paying for cycle parking and keeps it safe. Unfolding is just as quick.","true","""2025-07-27T19:55:21.863Z"""
"3777562e-ba3d-4d82-b852-c06da096d695","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Sakura Yamamoto","3","Brilliant for city riding","Customer service deserves special mention. Had a question about maintenance and received a detailed response within hours.","true","""2025-08-16T19:55:21.863Z"""
"45fac454-5945-495c-bb25-26a3d3bb4151","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Maria Ramirez","5","Smooth and powerful","Folding mechanism is brilliant. Takes literally 15 seconds. No fumbling or forcing required - just clicks into place.","true","""2025-08-12T19:55:21.863Z"""
"e740c3af-e1e9-4cf4-a073-90be8cb16a64","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Callum Murray","5","Good for longer rides","Saddle is surprisingly comfortable. I've done 30-mile rides without any discomfort. Gear shifting is smooth and precise too.","true","""2025-10-23T19:55:21.863Z"""
"2e41da4b-7c43-4ddb-b2a9-fb223bfabfff","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Angus MacKenzie","5","Happy commuter here","Kickstand is sturdy and reliable. Bike stays upright on any surface. Simple but essential feature that works perfectly.","true","""2025-10-03T19:55:21.863Z"""
"114108e7-436d-4d02-982c-2fff30a35584","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Ana Popov","5","Folds up nicely","After six months of daily use, I have zero complaints. No mechanical issues whatsoever. Just regular maintenance needed.","false","""2025-09-23T19:55:21.863Z"""
"5ea04db5-aa16-4c2a-b9c0-9b750a5eb3a8","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Conor Doyle","5","Easy to use","Folding mechanism is brilliant. Takes literally 15 seconds. No fumbling or forcing required - just clicks into place.","true","""2025-09-22T19:55:21.863Z"""
"982adaa0-6714-4647-b250-3b218ce6eeef","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Samuel Bell","5","Very impressed","Assembly was straightforward. Clear instructions and all necessary tools included. Was ready to ride in under half an hour.","true","""2025-09-19T19:55:21.863Z"""
"f2f9e631-19d2-4373-8608-f2dc5424d2c3","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Hassan Nassar","4","Smooth and powerful","The bell is louder than expected - in a good way! Pedestrians actually hear it first time.","true","""2025-08-19T19:55:21.863Z"""
"1e929bb0-1af8-45d8-a938-881d4cd6f9a3","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Mei Tanaka","5","Absolutely brilliant purchase","The integrated lights look sleek and work brilliantly. No fumbling with removable lights anymore.","true","""2025-10-10T19:55:21.863Z"""
"b427a6f1-7e1b-4854-88ca-d0f245de966b","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Megan Hughes","5","Happy commuter here","Folding mechanism is brilliant. Takes literally 15 seconds. No fumbling or forcing required - just clicks into place.","false","""2025-06-01T19:55:21.863Z"""
"d25be509-29d1-4233-b31a-931974162453","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Elena Kozlov","5","Perfect commuter bike","The design is sleek and modern. I get compliments on it regularly. Doesn't look like a typical Electric bike at all.","true","""2025-06-02T19:55:21.863Z"""
"65f9df4a-7719-42bb-bbc1-6b54bd3f7d31","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Duncan Cameron","5","Comfortable ride","Puncture-resistant tyres have lived up to the name. Several months of daily use, zero flats. Impressive.","true","""2025-11-06T19:55:21.863Z"""
"5d680c49-c239-460b-befe-bf2fdb850d9b","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Wei Tanaka","5","Highly recommend","The design is sleek and modern. I get compliments on it regularly. Doesn't look like a typical Electric bike at all.","false","""2025-06-30T19:55:21.863Z"""
"c236fe89-8061-4a2a-a3e9-7519d6120b85","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Rohan Reddy","5","Fantastic quality","The craftsmanship is evident. Welds are neat, paint is flawless. This is a bike built to last.","true","""2025-07-13T19:55:21.863Z"""
"869d478a-b8a4-4dca-a0cf-802bfa1f3001","a1cc9357-0251-4e7f-b302-dc7f4e6476c3","James Thompson","5","Absolutely brilliant bike!","The 75Nm torque sensor is incredible - hills are effortless now! Absolutely love how natural the pedal assist feels.","true","""2024-05-15T00:00:00.000Z"""
"4405334b-c459-4a8f-8098-5650c8cd1fb9","a1cc9357-0251-4e7f-b302-dc7f4e6476c3","Sarah Mitchell","5","Exceeded all expectations","Folds up perfectly for my train commute. The 120km range means I only charge once a week.","true","""2024-06-22T00:00:00.000Z"""
"f10bd06b-752b-4a20-8850-0286035e7ac2","a1cc9357-0251-4e7f-b302-dc7f4e6476c3","David Clarke","5","Best purchase I have made","Fast charging is a game changer - 3.5 hours from empty to full. Perfect for overnight charging.","true","""2024-07-10T00:00:00.000Z"""
"2750ed38-dfd8-4135-be1a-0b2b4fac6dec","a1cc9357-0251-4e7f-b302-dc7f4e6476c3","Emma Roberts","5","Perfect for my commute","The hydraulic brakes give me so much confidence. Stops on a sixpence even in wet conditions.","true","""2024-08-05T00:00:00.000Z"""
"2e30000e-dfc4-46ac-a10b-dcb5c8734053","a1cc9357-0251-4e7f-b302-dc7f4e6476c3","Michael Brown","4","Outstanding quality","Smart app is brilliant for tracking my rides and adjusting the pedal assist levels.","true","""2024-08-20T00:00:00.000Z"""
"84658552-d542-4031-a339-68358a412e5b","a1cc9357-0251-4e7f-b302-dc7f4e6476c3","Sophie Williams","5","Fantastic e-bike","Fat tyres handle anything - gravel paths, wet roads, even light trails. Very versatile bike.","true","""2024-09-03T00:00:00.000Z"""
"67d78edf-2aa2-4c3d-9ff4-a03ac29ce9f8","a1cc9357-0251-4e7f-b302-dc7f4e6476c3","Chris Taylor","5","Highly recommend","Build quality is superb. Feels solid and well-engineered throughout.","true","""2024-09-18T00:00:00.000Z"""
"8f538e17-1e0c-4a70-b252-7f802a0eefab","a1cc9357-0251-4e7f-b302-dc7f4e6476c3","Lucy Johnson","5","Worth every penny","Customer service was excellent when I had questions about setup. Very helpful team.","true","""2024-10-02T00:00:00.000Z"""
"eed5503f-0411-40f2-b598-e2dcb66d83d1","a1cc9357-0251-4e7f-b302-dc7f4e6476c3","Andrew Davies","5","Amazing range and power","Delivery was faster than expected. Bike arrived in perfect condition.","true","""2024-10-15T00:00:00.000Z"""
"235f148d-da96-4dbe-8c37-ffb048142682","a1cc9357-0251-4e7f-b302-dc7f4e6476c3","Rachel Green","4","Incredible value","The torque sensor makes such a difference compared to cadence sensors. Natural riding feel.","true","""2024-10-28T00:00:00.000Z"""
"b0d0e9dc-123f-41f2-a699-6491fa78af84","a1cc9357-0251-4e7f-b302-dc7f4e6476c3","Thomas Wright","5","Love this bike!","Perfect size when folded - fits in my car boot with room to spare.","true","""2024-11-05T00:00:00.000Z"""
"00136a87-5678-4494-9901-831b1eeea9a7","a1cc9357-0251-4e7f-b302-dc7f4e6476c3","Hannah Scott","5","Game changer for commuting","Motor is whisper quiet. Nobody knows its electric unless I tell them!","true","""2024-11-18T00:00:00.000Z"""
"6f58dded-f0ee-49cb-9098-08e911554ebf","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Skye Fraser","4","Impressive performance","Folding mechanism is brilliant. Takes literally 15 seconds. No fumbling or forcing required - just clicks into place.","true","""2025-07-14T19:55:21.863Z"""
"f8f7499d-c049-4e46-a1be-e4fc33b333fd","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Liam Campbell","5","Motor is very quiet","Build quality exceeded expectations at this price point. No cheap plastics or wobbly parts. Everything feels premium.","true","""2025-07-28T19:55:21.863Z"""
"45fc2fc5-b8e4-4321-911d-4a4a0fbaf317","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Evan Jones","5","Worth every penny","Perfect for my train commute. Folds small enough that it doesn't bother other passengers during rush hour.","true","""2025-09-16T19:55:21.863Z"""
"b7664565-3a65-47f9-b536-c85b531dec9d","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Cian Flynn","5","Ideal for my needs","The design is sleek and modern. I get compliments on it regularly. Doesn't look like a typical Electric bike at all.","true","""2025-07-27T19:55:21.863Z"""
"821af07e-cbf2-4e9d-900b-a381ad9f55d0","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Zara Adeyemi","5","Worth every penny","Suspension works brilliantly. Absorbs bumps effectively without feeling bouncy. Much more comfortable than my old rigid bike.","true","""2025-11-14T19:55:21.863Z"""
"24135d43-9511-4530-bda4-e9ef0ad9a3e1","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Rashid Aziz","5","Fantastic quality","Customer service deserves special mention. Had a question about maintenance and received a detailed response within hours.","false","""2025-09-08T19:55:21.863Z"""
"e2ccd959-df5a-4ad4-9e3d-91aa73847638","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Ravi Ali","5","Smooth and powerful","Suspension works brilliantly. Absorbs bumps effectively without feeling bouncy. Much more comfortable than my old rigid bike.","true","""2025-10-28T19:55:21.863Z"""
"5ed45168-49e8-47ae-879b-8a80307e9dc8","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Amelia Evans","5","Happy commuter here","Rain hasn't been an issue. Everything is well-sealed and continues working perfectly. Confidence-inspiring in all weather.","true","""2025-10-29T19:55:21.863Z"""
"425a8ec5-d80d-4395-92af-e287fbe49d75","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Fatima Malik","5","Perfect size","The build quality is exceptional. Everything feels solid and well-engineered. I've been using it daily for three months now and it still performs like new.","false","""2025-10-31T19:55:21.863Z"""
"e818b106-66e0-418c-9895-7f2bf2a188ee","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Dimitri Volkov","5","Great for hills","Folding mechanism is brilliant. Takes literally 15 seconds. No fumbling or forcing required - just clicks into place.","false","""2025-07-23T19:55:21.863Z"""
"1b363a26-3b92-4742-9f08-6ea095fd3159","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Zara Sharma","5","Impressive performance","Folding mechanism is brilliant. Takes literally 15 seconds. No fumbling or forcing required - just clicks into place.","true","""2025-11-20T19:55:21.863Z"""
"28507d4b-b853-4eec-a4ed-d53123dae6fc","b975671f-5467-46c7-a73b-cbe87e2cd6f7","George White","5","Excellent starter bike","Assembly was straightforward. Clear instructions and all necessary tools included. Was ready to ride in under half an hour.","true","""2025-11-08T19:55:21.863Z"""
"e2524e7d-857b-433f-95f3-b29ed24ab2dd","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Rory MacLeod","4","Good for longer rides","Frame design is practical. Mounting and dismounting is easy, which matters when stopping frequently in town.","true","""2025-09-02T19:55:21.863Z"""
"8bede251-fe77-43d4-ac55-75548d7e0c27","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Orla O'Donnell","3","Brilliant for city riding","Build quality exceeded expectations at this price point. No cheap plastics or wobbly parts. Everything feels premium.","true","""2025-10-20T19:55:21.863Z"""
"bddc779b-91ba-4154-b134-396c286264ab","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Joshua Jenkins","4","Comfortable ride","Exactly as described on the website. No nasty surprises. What you see is what you get, which is refreshing.","true","""2025-11-03T19:55:21.863Z"""
"d2ed2270-4ac5-42d8-8bb3-568ea0e98b03","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Conor Kennedy","5","Responsive and smooth","Saddle is surprisingly comfortable. I've done 30-mile rides without any discomfort. Gear shifting is smooth and precise too.","true","""2025-11-14T19:55:21.863Z"""
"429b4166-8b15-4550-b0e7-2c02002db442","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Valentina Garcia","1","Perfect for daily use","The design is sleek and modern. I get compliments on it regularly. Doesn't look like a typical Electric bike at all.","true","""2025-09-12T19:55:21.863Z"""
"c314baea-3c89-49d3-93c4-ba60884d67ac","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Saoirse O'Brien","5","Smooth and powerful","Arrived perfectly adjusted. Brakes, gears, everything worked perfectly straight out of the box. Very impressed with quality control.","true","""2025-06-06T19:55:21.863Z"""
"c28e8648-76a2-464d-984b-c78d84246b52","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Petra Kowalski","2","Love everything about it","The throttle mode is brilliant for starting from lights. Get moving quickly without having to pedal hard in traffic.","true","""2025-11-20T19:55:21.863Z"""
"d10d1313-3265-4fa8-bc0b-ba1957dfe8c3","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Wei Liu","3","Battery life is amazing","The weight is well-balanced. Easy to manoeuvre despite being heavier than a standard bike. Handles beautifully.","false","""2025-09-27T19:55:21.863Z"""
"eac4afbe-c735-4488-83e5-f8dc293b2c19","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Ife Oluwaseun","5","Delighted with purchase","Customer support answered all my pre-purchase questions promptly. Made the buying decision much easier.","true","""2025-09-06T19:55:21.863Z"""
"c39bffb1-b98c-436c-bec5-b13a3fa68ea3","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Kwame Balogun","5","Fantastic range","The craftsmanship is evident. Welds are neat, paint is flawless. This is a bike built to last.","true","""2025-11-22T19:55:21.863Z"""
"950e8cf3-bf9f-434b-837d-aecfdad8e818","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Aiko Lee","4","Comfortable ride","The design is sleek and modern. I get compliments on it regularly. Doesn't look like a typical Electric bike at all.","true","""2025-07-13T19:55:21.863Z"""
"123ec354-8c24-4cb8-afa2-5924ca242302","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Celyn Hughes","3","Better than expected","Stores under my desk at work. Saves paying for cycle parking and keeps it safe. Unfolding is just as quick.","true","""2025-08-24T19:55:21.863Z"""
"a45c2332-1e74-4a14-be38-23272053a2f9","a1cc9357-0251-4e7f-b302-dc7f4e6476c3","Daniel Evans","5","Superb build quality","Range is actually better than advertised in eco mode. Getting 130km regularly.","true","""2024-11-30T00:00:00.000Z"""
"26241e3b-4f09-4d8e-84c2-8a1c2fa52644","a1cc9357-0251-4e7f-b302-dc7f4e6476c3","Olivia Martin","5","Really impressed","Love the Forest Green colour - really stands out from other e-bikes.","true","""2024-12-10T00:00:00.000Z"""
"f6d69982-ac49-4133-a6b0-5811f88ea876","a1cc9357-0251-4e7f-b302-dc7f4e6476c3","Matthew Lee","4","Could not be happier","Shimano gears shift smoothly. Quality components throughout.","true","""2024-12-22T00:00:00.000Z"""
"5b2168a9-d166-43a8-8f26-ee9bcc88f65f","a1cc9357-0251-4e7f-b302-dc7f4e6476c3","Charlotte Hall","5","Five stars all round","The 250W motor has plenty of power for UK roads. Legal and capable.","true","""2025-01-05T00:00:00.000Z"""
"f6e0ef5e-20ae-414b-a317-a5ecd987227f","a1cc9357-0251-4e7f-b302-dc7f4e6476c3","Joseph King","5","Brilliant purchase","Comfortable riding position, even on longer journeys. No back pain.","true","""2025-01-18T00:00:00.000Z"""
"50c7eb43-df04-473e-ab78-53af11dd17ab","a1cc9357-0251-4e7f-b302-dc7f4e6476c3","Amelia Baker","5","Top notch e-bike","Display is clear and easy to read, even in bright sunlight.","true","""2025-01-28T00:00:00.000Z"""
"746e4067-c5e5-49d9-bf12-62aa178ac5af","a1cc9357-0251-4e7f-b302-dc7f4e6476c3","William Turner","5","Exceeded expectations","Battery indicator is accurate - no surprise flat batteries.","true","""2025-02-08T00:00:00.000Z"""
"be5b4069-33d9-4714-b351-82e77f858e23","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Lily Collins","3","Highly recommend","Lights are bright and effective. Battery powers them without draining noticeably. Feel confident riding in darker months.","true","""2025-08-25T19:55:21.863Z"""
"cce7420c-eb9f-42b9-98a3-ede96f5ec5f0","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Ruby Turner","5","Battery life is amazing","Customer support answered all my pre-purchase questions promptly. Made the buying decision much easier.","true","""2025-07-29T19:55:21.863Z"""
"3edf23cc-3b25-45ef-bd5c-59c7eae21eea","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Dimitri Ionescu","4","Just what I needed","No buyer's remorse whatsoever. This is everything I hoped it would be and more. Absolutely delighted.","false","""2025-06-28T19:55:21.863Z"""
"1b608d65-96ad-455b-a3c0-7b5a153b65f2","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Kwame Boateng","5","Fantastic range","The build quality is exceptional. Everything feels solid and well-engineered. I've been using it daily for three months now and it still performs like new.","true","""2025-11-07T19:55:21.863Z"""
"13de4f80-9190-4c5a-931f-957ad5d4e24a","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Celyn Jones","5","Perfect for daily use","After six months of daily use, I have zero complaints. No mechanical issues whatsoever. Just regular maintenance needed.","true","""2025-07-08T19:55:21.863Z"""
"f7657398-3c13-4bf4-be35-d7d1bbaf5424","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Noor Al-Sayed","5","Love everything about it","Lights are bright and effective. Battery powers them without draining noticeably. Feel confident riding in darker months.","true","""2025-07-01T19:55:21.863Z"""
"2f265773-a5ef-467f-b1c4-ffc78f356dc9","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Hannah Evans","4","Best investment I've made","Folding mechanism is brilliant. Takes literally 15 seconds. No fumbling or forcing required - just clicks into place.","true","""2025-09-15T19:55:21.863Z"""
"799ef35f-ca60-436c-b7a4-34c60090f39b","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Ife Okoro","5","Fantastic range","Perfect for my train commute. Folds small enough that it doesn't bother other passengers during rush hour.","true","""2025-07-08T19:55:21.863Z"""
"691cf897-0034-40ce-a7d5-73bda7b9a3d9","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Eilidh Fraser","5","Highly recommend","The motor provides smooth, natural assistance. You barely notice it working but hills that used to exhaust me are now effortless.","true","""2025-07-16T19:55:21.863Z"""
"d7559f58-6da1-47c1-a9c3-44faf5459775","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Hamish Grant","4","Highly recommend","Folding mechanism is brilliant. Takes literally 15 seconds. No fumbling or forcing required - just clicks into place.","true","""2025-08-02T19:55:21.863Z"""
"55a2fcc5-e786-4136-91ab-8d9b0f4f82fc","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Hiroshi Zhang","5","Game-changer for my commute","Folding mechanism is brilliant. Takes literally 15 seconds. No fumbling or forcing required - just clicks into place.","true","""2025-10-05T19:55:21.863Z"""
"d5092681-a694-43b0-ad0c-d61208f952ac","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Tariq Hamdan","5","Delighted with purchase","The design is sleek and modern. I get compliments on it regularly. Doesn't look like a typical Electric bike at all.","true","""2025-11-08T19:55:21.863Z"""
"d8d7c2e8-03bf-4274-a77d-53aea3576804","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Mei Yamamoto","5","Brilliant for city riding","The hinges feel solid with no play. Despite folding, it rides like a regular bike - no flex or wobble whatsoever.","true","""2025-09-10T19:55:21.863Z"""
"d1fa1986-9405-42e2-9065-8e2a5ad7ebd5","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Petra Petrescu","5","Folds up nicely","Assembly was straightforward. Clear instructions and all necessary tools included. Was ready to ride in under half an hour.","true","""2025-07-02T19:55:21.863Z"""
"0cdf2808-eee8-4d10-ac1c-bd00acc4f1e7","b975671f-5467-46c7-a73b-cbe87e2cd6f7","Orla O'Brien","5","Good for longer rides","Delivery was impressively quick. Arrived within two days, well packaged. Setup took about 20 minutes following the clear instructions provided.","true","""2025-11-12T19:55:21.863Z"""
